T08,Public expenditure on education (new),,,,,Region/Country/Area,,Year,Series,Value,Footnotes,Source
218,Ecuador,2015,Public expenditure on education (% of GDP),4.9987,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
818,Egypt,2005,Government expenditure on education (% of government expenditure),15.0436,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
818,Egypt,2005,Public expenditure on education (% of GDP),4.7944,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
818,Egypt,2008,Government expenditure on education (% of government expenditure),10.9418,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
818,Egypt,2008,Public expenditure on education (% of GDP),3.7608,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
222,El Salvador,2005,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),27.2962,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
222,El Salvador,2005,All staff compensation as % of total expenditure in public institutions (%),66.8642,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
222,El Salvador,2005,Capital expenditure as % of total expenditure in public institutions (%),5.8396,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
222,El Salvador,2005,Expenditure by level of education: pre-primary (as % of government expenditure),8.5412,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
222,El Salvador,2005,Expenditure by level of education: primary (as % of government expenditure),51.0002,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
222,El Salvador,2005,Expenditure by level of education: secondary (as % of government expenditure),29.0881,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
222,El Salvador,2005,Expenditure by level of education: tertiary (as % of government expenditure),11.1496,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
222,El Salvador,2005,Government expenditure on education (% of government expenditure),14.6558,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
222,El Salvador,2005,Public expenditure on education (% of GDP),3.1779,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
222,El Salvador,2008,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),37.8269,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
222,El Salvador,2008,All staff compensation as % of total expenditure in public institutions (%),51.6922,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
222,El Salvador,2008,Capital expenditure as % of total expenditure in public institutions (%),10.4810,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
222,El Salvador,2008,Expenditure by level of education: pre-primary (as % of government expenditure),9.0754,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
222,El Salvador,2008,Expenditure by level of education: primary (as % of government expenditure),37.9914,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
222,El Salvador,2008,Expenditure by level of education: secondary (as % of government expenditure),22.0462,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
222,El Salvador,2008,Government expenditure on education (% of government expenditure),19.4488,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
222,El Salvador,2008,Public expenditure on education (% of GDP),4.4581,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
222,El Salvador,2010,Expenditure by level of education: pre-primary (as % of government expenditure),7.9009,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
222,El Salvador,2010,Expenditure by level of education: primary (as % of government expenditure),42.6687,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
222,El Salvador,2010,Expenditure by level of education: secondary (as % of government expenditure),30.0947,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
222,El Salvador,2010,Expenditure by level of education: tertiary (as % of government expenditure),12.2358,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
222,El Salvador,2010,Government expenditure on education (% of government expenditure),16.1642,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
222,El Salvador,2010,Public expenditure on education (% of GDP),4.0481,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
222,El Salvador,2015,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),18.9897,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
222,El Salvador,2015,All staff compensation as % of total expenditure in public institutions (%),67.1054,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
222,El Salvador,2015,Capital expenditure as % of total expenditure in public institutions (%),6.2239,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
222,El Salvador,2015,Expenditure by level of education: pre-primary (as % of government expenditure),7.2491,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
222,El Salvador,2015,Expenditure by level of education: primary (as % of government expenditure),40.6445,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
